F601,F00026,F00026,FRM,MESSERSMITH GROUP INC. THE,,2002-12-9,2003,2004,,0,2002-12-9,2002-12-9
F601,F24701,F24701,FRM,"GONZALEZ & ASSOCIATES, LLC, JIM",,2005-1-5,2005,2006,,0,2005-1-5,2005-1-5
F601,F21126,F21126,FRM,RITTS & WISE,,2005-1-3,2005,2006,,0,2005-1-3,2005-1-3
F601,F00909,F00909,FRM,"CAPITOL STRATEGIES GROUP, INC.",,2005-1-7,2005,2006,,0,2005-1-7,2005-1-7
F601,F00799,F00799,FRM,"SACRAMENTO ADVOCATES, INC.",,2005-1-7,2005,2006,,0,2005-1-7,2005-1-7
F601,F24734,F24734,FRM,SECTOR STRATEGIES,,2005-1-11,2005,2006,,0,2005-1-11,2005-1-11
F601,F00895,F00895,FRM,LANG HANSEN O'MALLEY AND MILLER GOVERNMENTAL RELATIONS,,2004-12-20,2005,2006,,2,2004-12-20,2004-12-20
F601,F00980,F00980,FRM,EDELSTEIN AND GILBERT,,2005-1-5,2005,2006,,1,2005-1-5,2005-1-5
F601,F00729,F00729,FRM,"CALIFORNIA ADVOCATES, INC.",,2004-12-21,2005,2006,,0,2004-12-21,2004-12-21
F601,F00552,F00552,FRM,Livingston & Mattesich Law Corporation,,2004-12-29,2005,2006,,0,2004-12-29,2004-12-29
F601,1254494,1254494,FRM,Fairhaven Institute,,2004-12-29,2005,2006,,0,2004-12-29,2004-12-29
F601,F00729,F00729,FRM,"CALIFORNIA ADVOCATES, INC.",,2005-1-5,2005,2006,,1,2005-1-5,2005-1-5
F601,F24912,F24912,FRM,MC CABE AND COMPANY,,2004-12-30,2005,2006,,0,2004-12-30,2004-12-30
F601,F00602,F00602,FRM,"Orrick, Herrington & Sutcliffe, LLP",,2005-1-13,2005,2006,,1,2005-1-13,2005-1-13
F601,1225422,1225422,FRM,MANSFIELD ADVOCACY & CONSULTING,,2005-1-7,2005,2006,,0,2005-1-7,2005-1-7
F601,1243836,1243836,FRM,LEHMAN ENGLISH KELLY & O'KEEFE                                                                                         LEHMAN ENGLISH KELLY & O'KEEFE,,2004-12-29,2005,2006,,0,2004-12-29,2004-12-29
F601,F24756,F24756,FRM,WILLIAM H. SIVERLING,,2004-12-6,2005,2006,,0,2004-12-6,2004-12-6
F601,F00570,F00570,FRM,STOEL RIVES LLP,,2004-12-15,2005,2006,,0,2004-12-15,2004-12-15
F601,F01002,F01002,FRM,Marc Brown and Associates,,2005-1-11,2005,2006,,1,2005-1-11,2005-1-11
F601,F24696,F24696,FRM,Christine Minnehan and Associates,,2005-1-11,2005,2006,,1,2005-1-11,2005-1-11
F601,F24224,F24224,FRM,CALIFORNIA ENVIRONMENTAL AND RESOURCE ASSOCIATES,,2004-12-22,2005,2006,,0,2004-12-22,2004-12-22
F601,1255172,1255172,FRM,KAMMERER & COMPANY,,2005-1-13,2005,2006,,0,2005-1-13,2005-1-13
F601,1260704,1260704,FRM,"THOMAS ADVOCACY, INC.",,2004-12-13,2005,2006,,0,2004-12-13,2004-12-13
F601,1267503,1267503,FRM,ROY M. PEREZ & ASSOCIATES,,2004-12-28,2005,2006,,0,2004-12-28,2004-12-28
F601,1272750,1272750,FRM,Isenberg/O'Haren,,2005-1-18,2005,2006,,1,2005-1-18,2005-1-18
F601,1272750,1272750,FRM,Isenberg/O'Haren,,2005-1-18,2005,2006,,2,2005-1-18,2005-1-18
F601,1272750,1272750,FRM,Isenberg/O'Haren,,2005-1-18,2005,2006,,3,2005-1-18,2005-1-18
F601,1223222,1223222,FRM,The Kellison Company,,2004-12-28,2005,2006,,1,2004-12-28,2004-12-28
F601,F00946,F00946,FRM,"PUBLIC POLICY ADVOCATES, LLC",,2005-1-5,2005,2006,,0,2005-1-5,2005-1-5
F601,1235092,1235092,FRM,BLOOMSTINE & BLOOMSTINE,,2005-1-4,2005,2006,,0,2005-1-4,2005-1-4
F601,1255117,1255117,FRM,AJE Partners,,2005-1-12,2005,2006,,2,2005-1-12,2005-1-12
F601,F00699,F00699,FRM,"PASTERNAK CONSULTING, INC., ALAN D.",,2005-1-13,2005,2006,,0,2005-1-13,2005-1-13
F601,1255117,1255117,FRM,AJE Partners,,2005-1-12,2005,2006,,3,2005-1-12,2005-1-12
F601,1262721,1262721,FRM,PRESLEY ROBERT B.,,2004-12-16,2005,2006,,1,2004-12-16,2004-12-16
F601,F00641,F00641,FRM,WILSON GROUP THE,,2004-12-31,2005,2006,,1,2004-12-31,2004-12-31
F601,F00933,F00933,FRM,"NIELSEN, MERKSAMER, PARRINELLO, MUELLER & NAYLOR LLP",,2004-12-29,2005,2006,,1,2004-12-29,2004-12-29
F601,F00933,F00933,FRM,"NIELSEN, MERKSAMER, PARRINELLO, MUELLER & NAYLOR LLP",,2005-1-12,2005,2006,,2,2005-1-12,2005-1-12
F601,1237878,1237878,FRM,TD Bland & Associates Inc.,,2004-12-29,2005,2006,,0,2004-12-29,2004-12-29
F601,1229399,1229399,FRM,MAYER BROWN ROWE & MAW LLP,,2004-12-29,2005,2006,,0,2004-12-29,2004-12-29
F601,F00382,F00382,FRM,"FOLEY & LARDNER, INC.",,2004-12-20,2005,2006,,0,2004-12-20,2004-12-20
F601,F00854,F00854,FRM,KAHN SOARES & CONWAY LLP,,2004-12-14,2005,2006,,2,2004-12-14,2004-12-14
F601,F00933,F00933,FRM,"NIELSEN, MERKSAMER, PARRINELLO, MUELLER & NAYLOR LLP",,2005-1-18,2003,2004,,60,2005-1-18,2005-1-18
F601,F00523,F00523,FRM,GCG Rose & Kindel,,2005-1-20,2005,2006,,1,2005-1-20,2005-1-20
F601,F22056,F22056,FRM,"SERGEANT MAJOR ASSOCIATES, INC.",,2004-12-10,2005,2006,,0,2004-12-10,2004-12-10
F601,F00933,F00933,FRM,"NIELSEN, MERKSAMER, PARRINELLO, MUELLER & NAYLOR LLP",,2005-1-18,2005,2006,,3,2005-1-18,2005-1-18
F601,1235034,1235034,FRM,GEMAS CONSULTING,,2004-12-31,2005,2006,,0,2004-12-31,2004-12-31
F601,F24577,F24577,FRM,"LIND & ASSOCIATES, ALLAN",,2005-1-12,2005,2006,,0,2005-1-12,2005-1-12
F601,F00854,F00854,FRM,KAHN SOARES & CONWAY LLP,,2004-12-14,2005,2006,,3,2004-12-14,2004-12-14
F601,F24766,F24766,FRM,"ADVOCACY GROUP, THE",,2004-11-29,2005,2006,,0,2004-11-29,2004-11-29
F601,F23758,F23758,FRM,The Flanigan Law Firm,,2004-12-23,2005,2006,,0,2004-12-23,2004-12-23
F601,F00523,F00523,FRM,GCG Rose & Kindel,,2005-1-3,2005,2006,,0,2005-1-3,2005-1-3
F601,F23923,F23923,FRM,MATTOS & ASSOCIATES,,2005-1-2,2005,2005,,0,2005-1-2,2005-1-2
F601,1264591,1264591,FRM,NORWOOD & MATTOCH,,2004-12-29,2005,2006,,0,2004-12-29,2004-12-29
F601,F24707,F24707,FRM,GOLDEN STATE ADVOCACY,,2004-12-27,2005,2006,,0,2004-12-27,2004-12-27
F601,F00854,F00854,FRM,KAHN SOARES & CONWAY LLP,,2004-12-14,2005,2006,,1,2004-12-14,2004-12-14
F601,1241801,1241801,FRM,"JKPedrotti., Inc.",,2005-1-24,2005,2006,,1,2005-1-24,2005-1-24
F601,F00375,F00375,FRM,YOUTH SERVICES MANAGEMENT INC.,,2005-1-25,2005,2006,,0,2005-1-25,2005-1-25
F601,F21019,F21019,FRM,WOLEN AND ASSOCIATES JUDITH E.,,2005-1-22,2005,2006,,1,2005-1-22,2005-1-22
F601,F00773,F00773,FRM,SMITH WATTS & COMPANY,,2004-12-17,2005,2006,,1,2004-12-17,2004-12-17
F601,1243836,1243836,FRM,LEHMAN ENGLISH KELLY & O'KEEFE                                                                                         LEHMAN ENGLISH KELLY & O'KEEFE,,2004-12-29,2005,2006,,1,2004-12-29,2004-12-29
F601,F21019,F21019,FRM,WOLEN AND ASSOCIATES JUDITH E.,,2005-1-22,2005,2006,,0,2005-1-22,2005-1-22
F601,F00854,F00854,FRM,KAHN SOARES & CONWAY LLP,,2004-12-14,2005,2006,,4,2004-12-14,2004-12-14
F601,1254634,1254634,FRM,DAN WESTERN,,2004-12-30,2005,2006,,0,2004-12-30,2004-12-30
F601,F00074,F00074,FRM,Steve Carlson & Associates,,2004-12-31,2005,2006,,0,2004-12-31,2004-12-31
F601,1261533,1261533,FRM,POLITICAL SOLUTIONS L.L.C.,,2004-12-7,2005,2006,,1,2004-12-7,2004-12-7
F601,1261520,1261520,FRM,NOTEWARE GOVERNMENT RELATIONS,,2004-12-29,2005,2006,,0,2004-12-29,2004-12-29
F601,F24750,F24750,FRM,WALLACE - PUCCIO-GARRETT,,2004-12-10,2005,2006,,0,2004-12-10,2004-12-10
F601,F00895,F00895,FRM,LANG HANSEN O'MALLEY AND MILLER GOVERNMENTAL RELATIONS,,2004-12-20,2005,2006,,0,2004-12-20,2004-12-20
F601,1272679,1272586,FRM,"FISCHER, ATTORNEY AT LAW",,2004-12-28,2003,2004,,0,2004-12-28,2004-12-28
F601,F24880,F24880,FRM,"PLATINUM ADVISORS, LLC",,2004-12-28,2005,2006,,0,2004-12-28,2004-12-28
F601,F00593,F00593,FRM,KRAUSE & ASSOCIATES ART,,2005-1-3,2005,2006,,0,2005-1-3,2005-1-3
F601,F00409,F00409,FRM,KAHL/POWNALL ADVOCATES,,2004-12-29,2005,2006,,0,2004-12-29,2004-12-29
F601,F00980,F00980,FRM,EDELSTEIN AND GILBERT,,2005-3-16,2005,2006,,5,2005-3-16,2005-3-16
F601,F00933,F00933,FRM,"NIELSEN, MERKSAMER, PARRINELLO, MUELLER & NAYLOR LLP",,2005-3-21,2005,2006,,10,2005-3-21,2005-3-21
F601,1261533,1261533,FRM,POLITICAL SOLUTIONS L.L.C.,,2004-12-7,2005,2006,,5,2004-12-7,2004-12-7
F601,F24882,F24882,FRM,"TOWNSEND PUBLIC AFFAIRS, INC.",,2005-3-1,2005,2006,,2,2005-3-1,2005-3-1
F601,F24490,F24490,FRM,GRIFFIN & ASSOCIATES MARY J.,,2005-3-25,2005,2006,,0,2005-3-25,2005-3-25
F601,1243836,1243836,FRM,LEHMAN ENGLISH KELLY & O'KEEFE                                                                                         LEHMAN ENGLISH KELLY & O'KEEFE,,2004-12-29,2005,2006,,13,2004-12-29,2004-12-29
F601,1243836,1243836,FRM,LEHMAN ENGLISH KELLY & O'KEEFE                                                                                         LEHMAN ENGLISH KELLY & O'KEEFE,,2004-12-29,2005,2006,,14,2004-12-29,2004-12-29
F601,F24766,F24766,FRM,"ADVOCACY GROUP, THE",,2005-3-1,2005,2006,,4,2005-3-1,2005-3-1
F601,1274100,1274100,FRM,STRATEGIC COUNSEL,,2005-3-1,2005,2006,,4,2005-3-1,2005-3-1
F601,F00933,F00933,FRM,"NIELSEN, MERKSAMER, PARRINELLO, MUELLER & NAYLOR LLP",,2005-4-14,2005,2006,,14,2005-4-14,2005-4-14
F601,1252680,1252680,FRM,"MANNING ADVOCATES, LLC",,2005-4-20,2005,2006,,3,2005-4-20,2005-4-20
F601,1276403,1276403,FRM,DUNLAP VAN VLECK & BROWN LLC,,2005-4-25,2005,2006,,0,2005-4-25,2005-4-25
F601,F00552,F00552,FRM,Livingston & Mattesich Law Corporation,,2005-4-26,2005,2006,,5,2005-4-26,2005-4-26
F601,F00552,F00552,FRM,Livingston & Mattesich Law Corporation,,2005-4-26,2005,2006,,6,2005-4-26,2005-4-26
F601,F24529,F24529,FRM,CONSERVATION STRATEGY GROUP LLC,,2004-12-16,2005,2006,,2,2004-12-16,2004-12-16
F601,1255117,1255117,FRM,AJE Partners,,2005-4-27,2005,2006,,6,2005-4-27,2005-4-27
F601,F24517,F24517,FRM,STRATEGIC EDUCATION SERVICES,,2005-4-28,2005,2006,,3,2005-4-28,2005-4-28
F601,F00610,F00610,FRM,"Aaron Read & Associates, LLC",,2005-4-28,2005,2006,,8,2005-4-28,2005-4-28
F601,F00552,F00552,FRM,Livingston & Mattesich Law Corporation,,2005-4-28,2005,2006,,9,2005-4-28,2005-4-28
F601,F21409,F21409,FRM,COWGER & ASSOCIATES,,2005-4-28,2005,2006,,0,2005-4-28,2005-4-28
F601,1274100,1274100,FRM,STRATEGIC COUNSEL,,2005-3-1,2005,2006,,3,2005-3-1,2005-3-1
F601,F00895,F00895,FRM,LANG HANSEN O'MALLEY AND MILLER GOVERNMENTAL RELATIONS,,2004-12-20,2005,2006,,5,2004-12-20,2004-12-20
F601,F00773,F00773,FRM,SMITH WATTS & COMPANY,,2004-12-17,2005,2006,,2,2004-12-17,2004-12-17
F601,F00946,F00946,FRM,"PUBLIC POLICY ADVOCATES, LLC",,2005-4-19,2005,2006,,2,2005-4-19,2005-4-19
F601,F00552,F00552,FRM,Livingston & Mattesich Law Corporation,,2005-4-20,2005,2006,,3,2005-4-20,2005-4-20
F601,F24882,F24882,FRM,"TOWNSEND PUBLIC AFFAIRS, INC.",,2006-7-20,2005,2006,,37,2006-7-20,2006-7-20
F601,1276403,1276403,FRM,DUNLAP VAN VLECK & BROWN LLC,,2005-4-25,2005,2006,,1,2005-4-25,2005-4-25
F601,F00382,F00382,FRM,"FOLEY & LARDNER, INC.",,2005-4-25,2005,2006,,2,2005-4-25,2005-4-25
F601,F23271,F23271,FRM,BREED & ASSOCIATES INC. KIRK,,2005-1-23,2005,2006,,0,2005-1-23,2005-1-23
F601,F24517,F24517,FRM,STRATEGIC EDUCATION SERVICES,,2005-1-21,2005,2006,,1,2005-1-21,2005-1-21
F601,1254494,1254494,FRM,Fairhaven Institute,,2005-1-24,2005,2006,,1,2005-1-24,2005-1-24
F601,F00552,F00552,FRM,Livingston &  Mattesich Law Corporation,,2005-1-28,2003,2004,,41,2005-1-28,2005-1-28
F601,F00552,F00552,FRM,Livingston &  Mattesich Law Corporation,,2005-1-28,2003,2004,,42,2005-1-28,2005-1-28
F601,F00552,F00552,FRM,Livingston &  Mattesich Law Corporation,,2005-1-28,2003,2004,,43,2005-1-28,2005-1-28
F601,F00552,F00552,FRM,Livingston &  Mattesich Law Corporation,,2005-1-28,2003,2004,,46,2005-1-28,2005-1-28
F601,F00552,F00552,FRM,Livingston &  Mattesich Law Corporation,,2005-1-28,2003,2004,,47,2005-1-28,2005-1-28
F601,F00515,F00515,FRM,"HIESTAND, APC, FRED J.",,2005-4-27,2005,2006,,1,2005-4-27,2005-4-27
F601,F00996,F00996,FRM,"PETERSON CONSULTING, INC.",,2005-1-31,2005,2006,,0,2005-1-31,2005-1-31
F601,1255172,1255172,FRM,KAMMERER & COMPANY,,2005-4-22,2005,2006,,2,2005-4-22,2005-4-22
F601,1246828,1246828,FRM,STRATEGIC LOCAL GOVERNMENT SERVICES LLC,,2005-1-31,2005,2007,,1,2005-1-31,2005-1-31
F601,F24860,F24860,FRM,MOSSBURG & ASSOCIATES KATHLEEN,,2004-12-22,2005,2006,,1,2004-12-22,2004-12-22
F601,F00369,F00369,FRM,"Nossaman, Guthner, Knox & Elliott, LLP",,2005-5-4,2005,2006,,11,2005-5-4,2005-5-4
F601,F00933,F00933,FRM,"NIELSEN, MERKSAMER, PARRINELLO, MUELLER & NAYLOR LLP",,2005-4-28,2005,2006,,15,2005-4-28,2005-4-28
F601,F00933,F00933,FRM,"NIELSEN, MERKSAMER, PARRINELLO, MUELLER & NAYLOR LLP",,2005-5-2,2005,2006,,16,2005-5-2,2005-5-2
F601,F00933,F00933,FRM,"NIELSEN, MERKSAMER, PARRINELLO, MUELLER & NAYLOR LLP",,2005-5-4,2005,2006,,17,2005-5-4,2005-5-4
F601,F00933,F00933,FRM,"NIELSEN, MERKSAMER, PARRINELLO, MUELLER & NAYLOR LLP",,2005-5-5,2005,2006,,18,2005-5-5,2005-5-5
F601,F24767,F24767,FRM,"GOVERNMENT STRATEGIES, INC.",,2006-7-18,2005,2006,,24,2006-7-18,2006-7-18
F601,1229399,1229399,FRM,"MAYER, BROWN, ROWE & MAW",,2006-7-24,2005,2006,,2,2006-7-24,2006-7-24
F601,F00594,F00594,FRM,"Advocation, Inc.",,2006-7-26,2005,2006,,14,2006-7-26,2006-7-26
F601,1272750,1272750,FRM,Isenberg/O'Haren,,2006-7-26,2005,2006,,13,2006-7-26,2006-7-26
F601,F00369,F00369,FRM,"Nossaman, Guthner, Knox & Elliott, LLP",,2006-7-14,2005,2006,,28,2006-7-14,2006-7-14
F601,F24882,F24882,FRM,"TOWNSEND PUBLIC AFFAIRS, INC.",,2006-7-26,2005,2006,,38,2006-7-26,2006-7-26
F601,F00523,F00523,FRM,GCG Rose & Kindel,,2005-1-3,2005,2006,,54,2005-1-3,2005-1-3
F601,1274228,1274228,FRM,SCHOOL INNOVATIONS & ADVOCACY,,2004-12-1,2005,2006,,11,2004-12-1,2004-12-1
F601,1287301,1287301,FRM,D.C. CONSULTING,,2006-7-27,2005,2006,,0,2006-7-27,2006-7-27
F601,F00386,F00386,FRM,HOUSTON GROUP (AKA CORPORATE ADVOCATES INC.) THE,,2005-10-26,2005,2006,,12,2005-10-26,2005-10-26
F601,F00053,F00053,FRM,WILLIAM 'BILL' F. DOHRING,,2006-7-26,2005,2006,,4,2006-7-26,2006-7-26
F601,F00523,F00523,FRM,GCG Rose & Kindel,,2005-1-3,2005,2006,,55,2005-1-3,2005-1-3
F601,F00523,F00523,FRM,GCG Rose & Kindel,,2005-1-3,2005,2006,,56,2005-1-3,2005-1-3
F601,F00845,F00845,FRM,"GOVERNMENTAL ADVOCATES, INC.",,2005-12-19,2005,2006,,10,2005-12-19,2005-12-19
F601,1246828,1246828,FRM,STRATEGIC LOCAL GOVERNMENT SERVICES LLC,,2005-1-31,2005,2007,,0,2005-1-31,2005-1-31
F601,F00741,F00741,FRM,DESMOND & DESMOND,,2004-12-29,2005,2006,,1,2004-12-29,2004-12-29
F601,F20935,F20935,FRM,DGA ASSOCIATES,,2004-12-20,2005,2006,,2,2004-12-20,2004-12-20
F601,1243836,1243836,FRM,LEHMAN ENGLISH KELLY & O'KEEFE                                                                                         LEHMAN ENGLISH KELLY & O'KEEFE,,2004-12-29,2005,2006,,4,2004-12-29,2004-12-29
F601,F00594,F00594,FRM,"Advocation, Inc.",,2005-2-9,2005,2006,,4,2005-2-9,2005-2-9
F601,1265215,1265215,FRM,THE DOCHERTY GROUP,,2005-2-24,2005,2006,,0,2005-2-24,2005-2-24
F601,1265215,1265215,FRM,THE DOCHERTY GROUP,,2005-2-25,2005,2006,,1,2005-2-25,2005-2-25
F601,F24882,F24882,FRM,"TOWNSEND PUBLIC AFFAIRS, INC.",,2005-2-1,2005,2006,,1,2005-2-1,2005-2-1
F601,F00933,F00933,FRM,"NIELSEN, MERKSAMER, PARRINELLO, MUELLER & NAYLOR LLP",,2005-5-5,2005,2006,,19,2005-5-5,2005-5-5
F601,F24082,F24082,FRM,APEX GROUP THE,,2004-12-28,2005,2006,,1,2004-12-28,2004-12-28
F601,1243836,1243836,FRM,LEHMAN ENGLISH KELLY & O'KEEFE                                                                                         LEHMAN ENGLISH KELLY & O'KEEFE,,2004-12-29,2005,2006,,5,2004-12-29,2004-12-29
F601,1243836,1243836,FRM,LEHMAN ENGLISH KELLY & O'KEEFE                                                                                         LEHMAN ENGLISH KELLY & O'KEEFE,,2004-12-29,2005,2006,,6,2004-12-29,2004-12-29
F601,1243836,1243836,FRM,LEHMAN ENGLISH KELLY & O'KEEFE                                                                                         LEHMAN ENGLISH KELLY & O'KEEFE,,2004-12-29,2005,2006,,7,2004-12-29,2004-12-29
F601,1272750,1272750,FRM,Isenberg/O'Haren,,2005-2-8,2005,2006,,4,2005-2-8,2005-2-8
F601,F00610,F00610,FRM,"Aaron Read & Associates, LLC",,2005-2-9,2005,2006,,1,2005-2-9,2005-2-9
F601,1243836,1243836,FRM,LEHMAN ENGLISH KELLY & O'KEEFE                                                                                         LEHMAN ENGLISH KELLY & O'KEEFE,,2004-12-29,2005,2006,,15,2004-12-29,2004-12-29
F601,F24490,F24490,FRM,GRIFFIN & ASSOCIATES MARY J.,,2005-3-28,2005,2006,,1,2005-3-28,2005-3-28
F601,F00024,F00024,FRM,GLADFELTY GOVERNMENT RELATIONS,,2004-12-29,2005,2006,,3,2004-12-29,2004-12-29
F601,1255117,1255117,FRM,AJE Partners,,2005-4-8,2005,2006,,5,2005-4-8,2005-4-8
F601,1261533,1261533,FRM,POLITICAL SOLUTIONS L.L.C.,,2004-12-7,2005,2006,,7,2004-12-7,2004-12-7
F601,F00610,F00610,FRM,"Aaron Read & Associates, LLC",,2005-4-11,2005,2006,,7,2005-4-11,2005-4-11
F601,F00743,F00743,FRM,Pillsbury Winthrop Shaw Pittman LLP,,2005-4-11,2005,2006,,2,2005-4-11,2005-4-11
F601,F24767,F24767,FRM,"GOVERNMENT STRATEGIES, INC.",,2005-3-1,2005,2006,,4,2005-3-1,2005-3-1
F601,F24766,F24766,FRM,"ADVOCACY GROUP, THE",,2005-3-1,2005,2006,,3,2005-3-1,2005-3-1
F601,F00933,F00933,FRM,"NIELSEN, MERKSAMER, PARRINELLO, MUELLER & NAYLOR LLP",,2005-3-3,2005,2006,,8,2005-3-3,2005-3-3
F601,F00369,F00369,FRM,"Nossaman, Guthner, Knox & Elliott, LLP",,2005-3-9,2005,2006,,7,2005-3-9,2005-3-9
F601,F00369,F00369,FRM,"Nossaman, Guthner, Knox & Elliott, LLP",,2005-3-9,2005,2006,,8,2005-3-9,2005-3-9
F601,1252680,1252680,FRM,"MANNING ADVOCATES, LLC",,2005-3-4,2005,2006,,1,2005-3-4,2005-3-4
F601,F00594,F00594,FRM,"Advocation, Inc.",,2005-3-10,2005,2006,,8,2005-3-10,2005-3-10
F601,F00594,F00594,FRM,"Advocation, Inc.",,2005-3-10,2005,2006,,9,2005-3-10,2005-3-10
F601,1243228,1243228,FRM,Gonzalez Public Affairs,,2005-3-10,2005,2006,,1,2005-3-10,2005-3-10
F601,F24766,F24766,FRM,"ADVOCACY GROUP, THE",,2005-3-1,2005,2006,,5,2005-3-1,2005-3-1
F601,F23923,F23923,FRM,MATTOS & ASSOCIATES,,2005-5-16,2005,2005,,3,2005-5-16,2005-5-16
F601,1233212,1233212,FRM,RUTLAND GROUP,,2005-3-2,2005,2006,,1,2005-3-2,2005-3-2
F601,F24490,F24490,FRM,GRIFFIN & ASSOCIATES MARY J.,,2005-3-29,2005,2006,,2,2005-3-29,2005-3-29
F601,1261533,1261533,FRM,POLITICAL SOLUTIONS L.L.C.,,2004-12-7,2005,2006,,6,2004-12-7,2004-12-7
F601,F24880,F24880,FRM,"PLATINUM ADVISORS, LLC",,2005-4-5,2005,2006,,1,2005-4-5,2005-4-5
F601,F00386,F00386,FRM,HOUSTON GROUP (AKA CORPORATE ADVOCATES INC.) THE,,2004-12-31,2005,2006,,1,2004-12-31,2004-12-31
F601,F00523,F00523,FRM,GCG Rose & Kindel,,2005-1-3,2005,2006,,2,2005-1-3,2005-1-3
F601,F00523,F00523,FRM,GCG Rose & Kindel,,2005-1-3,2005,2006,,3,2005-1-3,2005-1-3
F601,F24871,F24871,FRM,STEFAN/GEORGE ASSOCIATES,,2005-4-14,2005,2006,,1,2005-4-14,2005-4-14
F601,F24767,F24767,FRM,"GOVERNMENT STRATEGIES, INC.",,2005-4-7,2005,2006,,5,2005-4-7,2005-4-7
F601,F24880,F24880,FRM,"PLATINUM ADVISORS, LLC",,2005-4-26,2005,2006,,2,2005-4-26,2005-4-26
F601,1264591,1264591,FRM,NORWOOD & MATTOCH,,2005-3-22,2005,2006,,3,2005-3-22,2005-3-22
F601,F00552,F00552,FRM,Livingston &  Mattesich Law Corporation,,2005-1-28,2003,2004,,44,2005-1-28,2005-1-28
F601,F00552,F00552,FRM,Livingston &  Mattesich Law Corporation,,2005-1-28,2003,2004,,45,2005-1-28,2005-1-28
F601,1259789,1259789,FRM,PAUL R. CURRY AND ASSOCIATES,,2005-1-27,2005,2006,,0,2005-1-27,2005-1-27
F601,F00076,F00076,FRM,"BLONIEN, RODNEY J.",,2005-4-22,2005,2006,,1,2005-4-22,2005-4-22
F601,1223222,1223222,FRM,The Kellison Company,,2005-5-8,2005,2006,,3,2005-5-8,2005-5-8
F601,F00621,F00621,FRM,MURDOCH WALRATH & HOLMES,,2004-12-31,2005,2006,,6,2004-12-31,2004-12-31
F601,F00552,F00552,FRM,Livingston & Mattesich Law Corporation,,2005-5-9,2005,2006,,13,2005-5-9,2005-5-9
F601,F00552,F00552,FRM,Livingston & Mattesich Law Corporation,,2005-5-9,2005,2006,,14,2005-5-9,2005-5-9
F601,1241801,1241801,FRM,"JKPedrotti., Inc.",,2005-5-8,2005,2006,,3,2005-5-8,2005-5-8
F601,F24756,F24756,FRM,WILLIAM H. SIVERLING,,2004-12-6,2005,2006,,1,2004-12-6,2004-12-6
F601,1243228,1243228,FRM,Gonzalez Public Affairs,,2005-5-10,2005,2006,,2,2005-5-10,2005-5-10
F601,F24767,F24767,FRM,"GOVERNMENT STRATEGIES, INC.",,2005-4-20,2005,2006,,6,2005-4-20,2005-4-20
F601,F00729,F00729,FRM,"CALIFORNIA ADVOCATES, INC.",,2005-4-15,2005,2006,,3,2005-4-15,2005-4-15
F601,1276403,1276403,FRM,DUNLAP VAN VLECK & BROWN LLC,,2005-4-25,2005,2006,,2,2005-4-25,2005-4-25
F601,1276827,1276827,FRM,MATTHEW SIVERLING,,2005-5-2,2005,2006,,0,2005-5-2,2005-5-2
F601,F24865,F24865,FRM,"WARNER & ASSOCIATES, NICK",,2005-5-20,2005,2006,,0,2005-5-20,2005-5-20
F601,F24865,F24865,FRM,"WARNER & ASSOCIATES, NICK",,2005-5-20,2005,2006,,1,2005-5-20,2005-5-20
F601,F00948,F00948,FRM,"SCHOTT & LITES ADVOCATES, INC.",,2005-5-25,2005,2006,,4,2005-5-25,2005-5-25
F601,F00948,F00948,FRM,"SCHOTT & LITES ADVOCATES, INC.",,2005-5-25,2005,2006,,5,2005-5-25,2005-5-25
F601,F00948,F00948,FRM,"SCHOTT & LITES ADVOCATES, INC.",,2005-5-25,2005,2006,,6,2005-5-25,2005-5-25
F601,F00948,F00948,FRM,"SCHOTT & LITES ADVOCATES, INC.",,2005-5-25,2005,2006,,7,2005-5-25,2005-5-25
F601,1261533,1261533,FRM,POLITICAL SOLUTIONS L.L.C.,,2004-12-7,2005,2006,,8,2004-12-7,2004-12-7
F601,F00416,F00416,FRM,"BIRDSALL & ASSOCIATES, INC.",,2005-4-19,2005,2006,,0,2005-4-19,2005-4-19
F601,F24757,F24757,FRM,PITCL & ASSOCIATES,,2004-12-16,2005,2006,,1,2004-12-16,2004-12-16
F601,1259789,1259789,FRM,PAUL R. CURRY AND ASSOCIATES,,2005-2-17,2005,2006,,2,2005-2-17,2005-2-17
F601,F00462,F00462,FRM,"GONSALVES & SON, JOE A.",,2005-2-17,2005,2006,,1,2005-2-17,2005-2-17
F601,F00594,F00594,FRM,"Advocation, Inc.",,2005-2-17,2005,2006,,6,2005-2-17,2005-2-17
F601,F00594,F00594,FRM,"Advocation, Inc.",,2005-2-17,2005,2006,,7,2005-2-17,2005-2-17
F601,1261533,1261533,FRM,POLITICAL SOLUTIONS L.L.C.,,2004-12-7,2005,2006,,2,2004-12-7,2004-12-7
F601,F00933,F00933,FRM,"NIELSEN, MERKSAMER, PARRINELLO, MUELLER & NAYLOR LLP",,2005-2-10,2005,2006,,5,2005-2-10,2005-2-10
F601,F24767,F24767,FRM,"GOVERNMENT STRATEGIES, INC.",,2005-2-8,2005,2006,,3,2005-2-8,2005-2-8
F601,F00621,F00621,FRM,MURDOCH WALRATH & HOLMES,,2004-12-31,2005,2006,,1,2004-12-31,2004-12-31
F601,F00948,F00948,FRM,"SCHOTT & LITES ADVOCATES, INC.",,2005-2-9,2005,2006,,0,2005-2-9,2005-2-9
